SNo,Class Name,GPT3 discription
0,putting on mascara,"

Putting on mascara is an action performed by humans to enhance the look of their eyelashes. It involves taking a mascara wand, which is usually a small brush with a curved tip, and coating the eyelashes with mascara. The user will usually start at the base of the eyelashes and w"
0,planing wood,"

Planning wood is an action performed by humans to create a smooth surface on a piece of wood. It is done by running a planer over the wood, which is a tool with a rotating blade that shaves off small pieces of the wood. The planer is used to create a"
0,pinching,"

Pinching is a physical action performed by humans as a form of expression or communication. It involves applying pressure to a person's skin with the thumb and forefinger, typically in order to cause discomfort or pain. It is often used as a form of discipline or punishment, but can also"
0,person collecting garbage,"

Collecting garbage is an important action performed by humans in order to maintain a clean and healthy environment. It involves the gathering and disposal of waste materials, such as food scraps, paper, plastic, and other discarded items. It is typically done by sanitation workers, who wear protective gear and use"
0,putting on lipstick,"

Putting on lipstick is an action performed by humans to enhance their facial features. It usually involves using a lipstick applicator, such as a brush, to apply a thin layer of color onto the lips. The color can range from light and natural shades to bold and dramatic shades. After the color"
0,playing pan pipes,"

Playing pan pipes is a musical performance action typically performed by humans. It involves using a set of pipes made of bamboo, wood, or metal to create a melodic sound. The player manipulates the length of the pipes to create different notes. The player places their lips on the end of"
0,burping,"

Burping is an action performed by humans to release gas from the stomach through the mouth. It is also known as eructation, and is typically caused by swallowing air while eating or drinking. Burping is a normal and natural bodily function, and is often considered socially acceptable in certain contexts"
0,luge,"

Luge is a winter sport where a person rides a small sled down an icy track. The sled is designed to be aerodynamic and the rider lies on their back with their feet pointing forward. The rider uses their body to steer the sled and control its speed. Luge is a timed"
0,cutting apple,"

Cutting an apple is an action performed by humans to divide the apple into smaller pieces. It can be done with a knife, a peeler, or other cutting tools. The action of cutting an apple can be used to prepare the fruit for eating or to create slices or chunks for use"
0,tightrope walking,"

Tightrope walking is an action performed by humans in which a person balances on a thin rope or wire that is suspended in the air, usually between two points. The performer must maintain balance and control of their body in order to avoid falling off the rope. Tightrope walking can"
0,docking boat,"

Docking a boat is a process of maneuvering a boat into a dock or slip in a marina or port. It involves careful navigation and control of the boat as it is maneuvered into the dock, and then tying the boat to the dock with mooring lines. Docking"
0,base jumping,"

Base jumping is an extreme sport where participants parachute or wingsuit from a fixed structure or cliff. It is a dangerous activity and requires knowledge, experience, and skill. Participants use a specially designed parachute or wingsuit to jump from a high structure, and then deploy their parachute to slow their descent"
0,using a paint roller,"

Using a paint roller is a common action performed by humans when painting a wall or other surface. It involves rolling the roller in a back and forth motion to evenly spread the paint on the desired surface. The roller is usually made of a foam or fabric material, and is attached to a handle"
0,karaoke,"

Karaoke is an activity where people sing along to a pre-recorded music track with lyrics displayed on a screen. Participants take turns singing the lead vocal parts of popular songs, usually in a bar or other social setting. It is often accompanied by dancing and alcohol consumption."
0,shaping bread dough,"

Shaping bread dough is an action performed by humans that involves forming the dough into a desired shape. This can be done by hand or with a rolling pin, depending on the recipe. It requires skill and practice to ensure the dough is evenly distributed and shaped correctly. The dough is then left"
0,fidgeting,"

Fidgeting is a type of repetitive, non-functional movement of the body, typically involving the hands, feet, arms, or legs. It is often seen as a sign of restlessness, boredom, or anxiety. Fidgeting can range from tapping one’s foot to"
0,putting on shoes,"

Putting on shoes is an action performed by humans in which they place their feet inside the shoe and then tie the laces or fasten the straps to secure the shoe in place. It is usually done as part of a daily routine before leaving the house."
0,gold panning,"

Gold panning is an action performed by humans to separate gold particles from other sediment. It is done by scooping sediment into a shallow pan and swirling it in water. The heavier gold particles sink to the bottom of the pan and are separated from the lighter sediment that is washed away. Gold"
0,bouncing on bouncy castle,"

Bouncing on a bouncy castle is an action performed by humans that involves jumping up and down on an inflatable structure, typically with a variety of colorful designs and shapes. The activity is often done for fun and can provide hours of entertainment for children and adults alike."
0,cosplaying,"

Cosplaying is an activity in which people dress up as characters from books, comics, movies, TV shows, video games, and other popular media. It is usually done as a form of self-expression or to show appreciation for a particular character or series. It can involve wearing a costume"
0,crossing eyes,"

Crossing eyes is a facial expression that is made by crossing the eyes, usually as a joke or to show surprise. It involves the eyes being moved inward so that the pupils are no longer aligned with each other, creating a crossed-eyed appearance."
0,breaking boards,"

Breaking boards is an action performed by humans, usually in martial arts, where a person breaks a wooden board with their hands, feet, elbows, or other body parts. Breaking boards requires a combination of speed, power, and precision, as the board must be broken in one clean motion."
0,making balloon shapes,"

Making balloon shapes is an action performed by humans using balloons and a pump. It involves blowing up the balloon and then twisting and tying the ends together to form different shapes. The shapes can range from simple animals and flowers to more complicated ones such as swords and hearts. It is a fun and"
0,gospel singing in church,"

Gospel singing in church is a powerful and uplifting experience that brings people together in praise and worship of God. It is often a communal activity, with a choir or congregation singing together in harmony and rhythm. The music is often upbeat and joyful, with a focus on the lyrics and their"
0,tying necktie,"

Tying a necktie is an action performed by humans to secure a necktie around the neck. It involves arranging the two ends of the necktie in a symmetrical knot around the neck, and then adjusting the length and tightness of the knot. The specific type of knot used typically"
0,laying tiles,"

Laying tiles is a task involving precision and accuracy. It involves measuring and cutting the tiles to the right size, and then applying adhesive to the back of the tiles before placing them on the surface. Once the tiles are laid, they must be tapped gently with a mallet to ensure that"
0,adjusting glasses,"

Adjusting glasses is an action performed by humans to readjust the position of their glasses on their face. This action is usually performed by pushing the glasses up the bridge of the nose or pulling them down from the top of the head. It is often done to make the glasses more comfortable and"
0,chiseling stone,"

Chiseling stone is a process of forming and shaping stone by using a chisel and hammer. This technique is used to create sculptures, architectural details, and other decorative elements. It involves striking the stone with a chisel in a specific direction to create a desired shape and texture. Ch"
0,attending conference,"

Attending a conference is an action performed by humans to gain knowledge and information on a particular topic or field. It is a way for people to network and meet others with similar interests. It can also be a great opportunity to learn and grow professionally. Conferences are often held in a variety"
0,backflip (human),"

A backflip is a type of acrobatic maneuver performed by humans in which the performer leaps into the air and rotates their body backwards in a complete somersault while maintaining balance. The performer lands on their feet or hands, depending on the skill level of the individual. Back"
0,making cheese,"

Making cheese is a process that involves transforming milk into a curd-like substance and then pressing and aging it to produce a variety of flavors and textures. The process begins with heating milk to a specific temperature, then adding a starter culture to introduce bacteria that will convert the milk's lactose"
0,fixing bicycle,"

Fixing a bicycle is the process of repairing a bicycle in order to make it operational again. This may involve replacing or repairing components such as the brakes, derailleur, chain, tires, tubes, and wheels. Additionally, it may also involve adjusting the bicycle's frame and components,"
0,making bubbles,"

Making bubbles is an action performed by humans, usually children, in which they use a bubble wand to blow a soapy solution into the air. The wand is usually a hollow loop of plastic or wire with a soapy solution inside. The wand is dipped into the solution and then blown into"
0,throwing tantrum,"

Throwing a tantrum is an action performed by humans when they become overwhelmed with emotion, usually anger or frustration. This action is often characterized by shouting, stomping, throwing objects, and other forms of physical or verbal aggression. It is usually seen as an immature behavior, although it can"
0,curling (sport),"

Curling is a sport in which two teams of four players each slide heavy, polished granite stones across a sheet of ice towards a target area. Each team has eight stones, with each player throwing two. The goal is to get the stones closest to the center of the target area, known"
0,playing gong,"

Playing gong is an action performed by humans to create a loud, reverberating sound. It is usually done by striking a gong with a mallet or stick, creating a deep, resonant sound. The sound produced is often used to mark the beginning or end of a ceremony or"
0,passing american football (not in game),"

Passing American football is an action performed by a human involving throwing a football from one player to another. The passer must throw the ball with enough velocity and accuracy to reach the intended receiver. The receiver must then catch the ball and maintain control of it until they have established themselves in bounds."
0,using a sledge hammer,"

Using a sledgehammer as an action performed by humans is a powerful way to drive a heavy object into the ground or break apart a material. It involves swinging the sledgehammer with a lot of force in order to achieve the desired result. This action is often used in construction, demolition"
0,throwing knife,"

Throwing a knife is an action performed by humans in which a sharpened blade is thrown with the intent to hit a target. The knife is thrown with a throwing grip, a technique in which the handle of the knife is gripped between the thumb and forefinger, and the blade is thrown"
0,passing soccer ball,"

Passing a soccer ball is an action performed by a human in which they kick the ball with their foot in order to move it to a teammate or to a desired location on the field. It is a skill that is used to advance the ball up the field and create scoring opportunities."
0,pirouetting,"

Pirouetting is a type of spinning movement performed by a dancer on the toes. It is usually done in a clockwise or counter-clockwise direction and requires strength, balance, and control. The dancer must use their core muscles to keep the body upright and the arms and legs must"
0,playing pinball,"

Playing pinball is an action performed by humans that involves using a lever to launch a metal ball onto a playing field filled with bumpers, lights, and targets. The goal of the game is to hit as many targets as possible with the ball, while avoiding obstacles, in order to score"
0,sipping cup,"

Sipping cup is an action performed by humans in which they use a cup or mug to take small sips of a liquid such as tea, coffee, or water. This action is usually done to enjoy the flavor of the liquid or to cool down the temperature of the liquid before drinking it"
0,putting in contact lenses,"

Putting in contact lenses is an action performed by humans in which they carefully take a contact lens out of its case, place it on their fingertip, and then gently place the lens on the eye, making sure it is centered and not inside out. The person then blinks several times to"
0,arguing,"

Arguing is a form of communication between two or more people in which opinions or beliefs are expressed in an attempt to convince or persuade the other party. It typically involves an exchange of ideas, opinions, and facts, as well as some level of disagreement or debate. Arguing can be an"
0,making the bed,"

Making the bed involves smoothing out the bedding, tucking in the corners of the sheets and blankets, and arranging the pillows. It is a quick and easy way to make a bedroom look neat and tidy."
0,putting on eyeliner,"

Putting on eyeliner is an action performed by humans to enhance the appearance of their eyes. It involves applying a thin line of eyeliner along the lash line of the upper eyelid, which can be done with a pencil, liquid liner, or a brush. Eyeliner can be used"
0,walking through snow,"

Walking through snow can be an invigorating experience, as the cold air and snow crunching beneath your feet provide a unique sensation. The first step is to make sure you are wearing the proper clothing and footwear. Layers are key to staying warm, as well as waterproof boots that"
0,installing carpet,"

Installing carpet involves several steps. First, the area must be measured and the carpet cut to the appropriate size. Next, the padding or underlayment must be laid down and secured. Once the padding is in place, the carpet can be unrolled and laid down. The carpet must"
0,directing traffic,"

Directing traffic is an action performed by a human to regulate the flow of traffic on a road or in an area. This is typically done by a police officer or traffic controller who uses hand signals, stop signs, or other visual aids to guide and direct drivers. The goal of directing traffic"
0,lighting fire,"

Lighting a fire is an action performed by humans for a variety of reasons, such as providing warmth, cooking food, or creating a signal for help. It involves using a spark or flame to ignite combustible material, such as wood or charcoal, to produce a flame. This action typically"
0,playing marbles,"

Playing marbles is a game that involves rolling, shooting, and hitting small glass or plastic balls, known as marbles, across a surface. The goal of the game is to knock the marbles of other players out of a designated area. Players use their hands or a marble shooter to"
0,calligraphy,"

Calligraphy is an artistic form of handwriting or hand-lettering that is performed by humans using a variety of tools such as brushes, pens, markers, and other writing instruments. It is often used to create beautiful, intricate, and decorative lettering, often in a stylized manner"
0,playing with trains,"

Playing with trains is a fun activity that has been enjoyed by generations of children. It involves constructing a track layout with a variety of pieces and then powering the train with a battery or electric power pack. Once the track is set up, the player can then control the speed and direction of the"
0,mushroom foraging,"

Mushroom foraging is an activity performed by people to collect wild mushrooms for food or medicinal purposes. It involves searching for, identifying, and harvesting mushrooms from their natural habitats, such as forests and meadows. It requires knowledge of mushroom identification and an understanding of the environment in which the"
0,bulldozing,"

Bulldozing is a process of using a heavy piece of machinery, such as a bulldozer, to push material, such as earth, rocks, and debris, out of the way. It is typically used to clear land and prepare it for construction projects, such as roads, buildings,"
0,lifting hat,"

Lifting a hat is an action performed by humans, usually as a sign of respect or politeness. It is a gesture of greeting or farewell, and can also be used to show appreciation or admiration. It is typically done by raising the hat slightly off the head and bowing the head"
0,card stacking,"

Card stacking is a persuasive technique used by individuals or groups to influence public opinion by selectively presenting facts and information. It involves presenting only one side of an argument, omitting any facts or evidence that may contradict or weaken the argument. This technique is often used to create a biased and misleading impression"
0,chiseling wood,"

Chiseling wood is an action performed by humans using a tool, such as a chisel, to carve or shape wood into a desired shape. This is done by holding the chisel at an angle and striking it with a hammer to cut into the wood. Chiseling is often"
0,looking at phone,"

Looking at a phone is an action performed by humans that involves focusing their eyes on the screen of the device in order to access information or perform a task. It can be done for a variety of reasons, such as to make a call, send a message, check the weather, or browse"
0,skiing mono,"

Skiing Mono is an action sport that involves the use of a single ski to glide down a snow-covered slope. The skier uses their body weight to control their speed and direction, and can perform various tricks and stunts. Skiing Mono is a popular recreational activity, and can"
0,cumbia,"

Cumbia is a lively Latin American dance and music style that originated in Colombia. It is a mix of African, Indigenous, and European influences, and is usually accompanied by a drum, a guitar, and a güiro (a percussion instrument made from a dried gourd)."
0,waving hand,"

Waving hand is an action performed by humans in which the hand is moved up and down in a continuous motion. It is often used as a gesture of greeting, farewell, or acknowledgment. It is also used to express excitement, enthusiasm, or agreement."
0,sewing,"

Sewing is an action performed by humans using a needle and thread to join two pieces of fabric together. It is a skill that has been used for centuries to create clothing, quilts, and other items. Sewing can be done by hand or with a machine, and the process"
0,hand washing clothes,"

Hand washing clothes is an action performed by humans to clean garments. It involves soaking the clothes in water, adding detergent, and then rubbing and scrubbing the fabric to remove dirt and stains. After washing, the clothes are then rinsed in clean water and hung up to dry."
0,standing on hands,"

Standing on hands is an acrobatic move performed by humans, usually with the help of a partner. It involves the performer balancing on their hands in a handstand position, with their feet off the ground. It requires a great deal of strength, balance, and coordination, and can be"
0,putting on sari,"

Putting on a sari is a traditional Indian clothing style that is worn by women. It involves wrapping a long piece of fabric around the waist and then draping it over the shoulder and around the body. The fabric is usually made from silk or cotton and can be decorated with intricate embro"
0,vacuuming floor,"

Vacuuming a floor is an action performed by humans to remove dirt, dust, and other debris from a floor surface. This is usually done with a vacuum cleaner, which has a motor that creates suction to draw dirt and debris into a collection bag or canister. Vacu"
0,archaeological excavation,"

Archaeological excavation is a process of carefully uncovering and documenting the remains of past human cultures. It involves the systematic removal of soil and other deposits from an archaeological site in order to locate, study, and preserve artifacts and other evidence of past human activity. Archaeological excavation is a destructive"
0,playing laser tag,"

Laser tag is an action-packed game that involves players using laser guns to tag each other with infrared beams. Players wear special vests that detect when they have been tagged and register a ""hit"" on the opposing team. The goal of the game is to score the most points by"
0,chewing gum,"

Chewing gum is an action performed by humans in which they place a piece of gum in their mouth and move their jaws in a circular motion in order to break down the gum and release its flavor. Chewing gum can help freshen breath, reduce stress, and increase concentration."
0,moon walking,"

Moon walking is a dance move made famous by the late singer Michael Jackson. It involves the dancer sliding backward on their toes while appearing to be walking forward. The dancer's feet are kept close together and the heel of the leading foot is placed down first, followed by the toe. The dancer"
0,playing beer pong,"

Beer pong is a drinking game typically played by two teams of two players. Each team stands at either end of a long table, with a collection of cups set up in a triangle formation at the center of the table. Each team takes turns throwing a ping pong ball into the opposing"
0,combing hair,"

Combing hair is an action performed by humans to style and maintain healthy hair. It involves using a comb or brush to detangle and smooth the hair. It can be done to straighten or curl hair, to remove knots and tangles, and to add body and volume. Combing"
0,yarn spinning,"

Yarn spinning is a process used to create yarn from raw fibers such as wool, cotton, or flax. The process involves taking the raw fibers and twisting them together to form a continuous strand of yarn. The process is typically done by hand, but can also be done using machines."
0,acting in play,"

Acting in a play is the art of performing a role on stage in front of a live audience. It is a highly physical and emotional process that requires an actor to create a believable character and bring it to life through a combination of vocal delivery, facial expressions, body language, and movement"
0,hugging baby,"

Hugging a baby is an act of love and affection. It is a way to show the baby that they are loved and secure. It is a physical form of communication that can also be used to comfort the baby. It can also help to build a bond between the baby and the hug"
0,cooking sausages (not on barbeque),"

Cooking sausages as an action performed by a human involves heating a pan over medium-high heat, then adding a small amount of oil and the sausages. The sausages should be cooked for about 5 minutes, flipping them over regularly to ensure they are cooked evenly."
0,calculating,"

Calculating is an action performed by humans to determine the numerical value of something, or to solve a mathematical problem. It involves the use of mathematics, such as addition, subtraction, multiplication, and division, to arrive at a desired result. Calculating can be done by hand,"
0,using bagging machine,"

Bagging machine is a machine used by humans to quickly and efficiently pack items into bags. It is typically used in the food industry to package food items such as chips, bread, and other snacks. The machine works by placing items into a bag and then sealing the bag with a heat seal"
0,marriage proposal,"

A marriage proposal is an action where one person asks another person to marry them. This usually involves the person proposing getting down on one knee and presenting an engagement ring to the person they are proposing to. The person proposing will often make a romantic speech, expressing their love for the other person and"
0,huddling,"

Huddling is a behavior in which people or animals gather together in a group to share warmth and protection. It is commonly seen in animals such as penguins and dolphins, but can also be seen in humans. Huddling is a form of physical contact that can provide comfort, security"
0,waking up,"

Waking up is an action performed by humans which involves the transition from sleep to wakefulness. It typically involves becoming alert and conscious, and involves the body and mind becoming active and ready to start the day. Waking up typically involves the eyes opening, the body stretching, and the brain"
0,popping balloons,"

Popping balloons is an action performed by humans that involves squeezing or pressing a balloon in order to cause it to burst. This can be done with one’s hands, with a pin or other sharp object, or with a tool such as a balloon popper. Popping balloons is"
0,massaging neck,"

Massaging the neck is an action performed by humans to relieve tension and soreness in the neck and shoulder area. It can be done with the hands, a massage tool, or a massage machine. Massaging the neck can help to improve circulation, reduce stress, and improve range of motion"
0,smashing,"

Smashing is an aggressive physical action performed by a human, typically involving the forceful destruction of an object by striking it with a blunt instrument. It is usually done with the intention of making a loud noise or causing damage to the object."
0,contorting,"

Contorting is a physical action that involves twisting and bending the body into unusual and sometimes extreme positions. It is typically performed by trained acrobats and contortionists, and is often seen in circus performances. It is also used as a form of physical therapy and exercise."
